Gene	Category	DAN-G-311Cas9 Rep A p6	DAN-G-311Cas9 Rep B p6	DAN-G-311Cas9 Rep C p6	DAN-G-311Cas9 Rep D p6	pDNA_0	pDNA_2
DPY19L4	Other	-0.097045949255947	-0.236001382935169	-0.121501665047578	0.00664102051428731	-0.027492103999732	-0.10308524828861
DPY30	Other	-0.312288087299308	-0.255381662370092	-0.161708489739856	-0.237691395904012	0.169503609610728	-0.0364198724678045
DPYD	Other	0.249201721980458	0.148583784114843	0.344644880290892	0.366459901488118	0.111806437465649	0.172984601518085
DPYS	Other	0.0392448001328035	0.197736378585791	0.0366650665064996	0.0358321772927334	0.0152111723266098	-0.174190543171636
DPYSL2	Other	0.850492468055141	0.935207606562833	0.831630623976148	0.848071441842131	0.691105836075239	0.632251675040224
DPYSL3	Other	1.44611566574391	1.34946733846237	1.49181838797316	1.38950004493246	1.31378963379605	1.1294696316347
DPYSL4	Other	0.385528631989199	0.35428983407293	0.281036560153496	0.296834019229908	0.0640722604103419	0.0975303575224441
DPYSL5	Other	0.741013012766583	0.654449493670711	0.698404729527209	0.617112331858096	0.836523484898356	0.704277931602483
DQX1	Other	0.387104487125313	0.502864551894006	0.565366882934874	0.466373039798971	0.552745059263664	0.50005204333628
DR1	Other	-0.572511815218027	-0.520353556807944	-0.405762401551685	-0.411996289198657	0.350355951276104	0.148880139651005
DRAM1	Other	-0.0401695103967187	0.00700810552456285	-0.0230376295014715	-0.0410127966541923	-0.234053732659846	0.0587633986203181
DRAM2	Other	-0.262450999448508	-0.15386768413152	-0.290113983676751	-0.164864774827093	-0.155347854831301	-0.235470990766092
DRAP1	Other	-0.962651261868817	-0.925233717179677	-1.0308211297809	-0.962476744516169	-0.447150309603005	-0.372926867262692
DRAXIN	Other	0.285946310617709	0.118331175523568	0.261423172494098	0.333530490138277	-0.0662644637358897	0.0379516785921235
DRC1	Other	0.581778022007886	0.560862254721878	0.569983850291375	0.382273821162834	0.672414675237564	0.688709840467519
DRC7	Other	0.800910826562433	0.990703979676692	0.860690159337237	0.928725073112905	0.703476660413103	0.561432753180741
DRD1	Other	0.82445481920358	1.04221395275264	0.95712775988071	0.952558119560025	0.832827971211314	0.73670079468165
DRD2	Other	0.399759738711082	0.26485183187765	0.432451086878168	0.501020213781915	0.157890331601351	0.224859631544872
DRD3	Nonessential	-0.327673389847505	0.0253681547335603	-0.189032073140448	-0.125280349890483	-0.109951113493141	-0.119736588298943
DRD4	Other	0.0317033920649133	0.294658289949391	0.226181158148234	0.114889602452493	0.156632743189943	0.154429962856708
DRD5	Other	-0.0784402588455736	-0.0911975465093218	-0.08086978137793	0.0110673238348964	0.026103956841565	-0.0978997331059317
DRG1	Other	-0.24452239926081	-0.119785595358154	-0.323064563700326	-0.136514326136244	0.220715982705635	0.291493679748711
DRG2	Other	0.00877720777636745	0.0972804930654935	-0.109263707930373	0.00364434073934793	0.0147474945610577	-0.135364930810636
DRGX	Nonessential	-0.241837366054015	-0.0275156900731976	-0.0764781874945067	-0.257259170341736	-0.184189467272886	-0.298197961399538
DRICH1	Other	0.497017984099163	0.523600136848336	0.491891044748649	0.368592358549129	0.5745128982199	0.730114292315096
DROSHA	Other	0.159539252198402	0.217964606524558	0.171524249653044	0.183824148376967	0.482540887311185	0.531780760755721
DRP2	Other	0.969575673626726	0.979317345881538	0.830318140252442	0.889521846219791	0.857664912897765	0.710774482907758
DSC1	Other	0.845267491611879	0.782926181547973	0.737105177381645	0.760475672924533	0.689295577680441	0.73255511683927
DSC2	Other	-0.522229467920733	-0.63823317239819	-0.443746015075758	-0.451486433016063	-0.605422104202881	-0.849735921100739
DSC3	Other	-0.163848865786469	-0.0957643538960201	0.0103997984343828	-0.172121766199935	-0.263003317343573	-0.155954462847552
DSCAM	Other	0.48688271427043	0.297804251673088	0.3684451714696	0.188417353006667	0.234403483139325	0.343426626692406
DSCAML1	Other	1.33144173766655	1.33164472240145	1.33621322136818	1.30829295024504	1.16066987842631	1.11267339781553
DSCC1	Other	-0.0612486957054524	-0.028950357581794	0.0465944814025061	-0.118378719631123	-0.276329650416061	-0.402810285467068
DSCR3	Other	0.149881651224964	0.180717563840528	0.151502078073491	-0.00165160938509937	0.150444398624294	0.111996214730283
DSCR4	Nonessential	0.700696410938814	0.628792591153106	0.570898665804657	0.529094480862473	0.701036207138743	0.903349504297354
DSE	Other	-0.406905542521736	-0.0262461259677227	-0.121442364692884	-0.103336189008336	-0.237232303284309	-0.280630738740897
DSEL	Other	0.527310832636837	0.571000689562641	0.531126704181142	0.546245830585438	0.35236599392699	0.370980958582317
DSG1	Other	1.00578316566638	1.08916062415471	0.945305087014757	1.080747388288	0.847503963014651	0.715815931473898
DSG2	Other	0.187300228091947	0.0163448043614779	0.203524626195714	0.126042536404069	0.00222997144037704	0.0357379037733851
DSG3	Other	1.46905469736811	1.48203570963215	1.53337678115365	1.40026591665295	1.27594608031564	1.24149880784966
DSG4	Nonessential	1.0194226141692	1.13714290285992	1.10342595037219	1.04112270381446	0.891508797496053	1.06878325884567
DSN1	Other	-0.736852233190353	-0.660237584941315	-0.695376054057791	-0.780743664169103	0.0241085817154259	-0.161376124961676
DSP	Other	0.38085293224976	0.281972827088333	0.41956063971774	0.342409971154183	0.196792909113131	0.0707797012504793
DSPP	Nonessential	-0.178114856454479	-0.249638729998716	-0.255110335451418	-0.379758008079942	-0.259525461777406	-0.470547588044377
DST	Other	-0.052480960363907	-0.0108622577500054	-0.147350373849104	-0.135503385487046	-0.0763223658260305	0.0489785980156651
DSTN	Other	0.193556717705805	0.112922293505249	0.1033277979666	0.0996814648790529	0.355654196596793	0.0590702361416876
DSTYK	Other	0.183669899991373	0.143955421726629	0.271617419204556	-0.00823623830993301	0.0200313136051177	0.105025277138884
DTD1	Other	-0.526074093151799	-0.540894997258874	-0.405919160608364	-0.761339608346678	-0.604071818905759	-0.589666635126837
DTD2	Other	0.499169641459937	0.495996601635721	0.498202491461564	0.405394486317893	0.722241677595418	0.50580407494683
DTHD1	Other	-0.0277987994330175	-0.150262216364857	0.0245176213379548	-0.0290924016201605	-0.0307153497627915	0.0113494485899947
DTL	Other	-0.841051915569373	-0.719234456780728	-0.810283830033721	-0.676082025314669	0.243157285802727	0.28198262198109
DTNA	Other	0.768370388581255	0.810766404467124	0.698433308624568	0.668015180320705	0.568285774424946	0.607245844272347
DTNB	Other	0.38395756060984	0.393793800187237	0.467120011740291	0.359783968950987	0.531882314428212	0.578470723474755
DTNBP1	Other	-0.056939257157605	-0.0108925816237546	-0.210705807686475	-0.148052276926774	-0.167308729352356	-0.120102421359845
DTWD1	Other	0.354967131242105	0.44879335065644	0.520275380462578	0.47910315409327	0.487626533189724	0.262207114039052
DTWD2	Other	1.07122958659617	0.810233114297073	1.0052694370705	1.08721618216548	0.92781426945061	0.988899559796772
DTX1	Other	0.846109915658415	0.831026361515501	0.74338229213969	0.826893880604832	0.613388049803841	0.283301338744674
DTX2	Nonessential	-0.0833781805214164	-0.124073487233313	-0.19753294681714	-0.258630572130927	0.119807366623306	-0.105130038330962
DTX3	Other	0.970538612979919	0.806879862961114	0.929341117602455	0.938799111753636	0.874413994056612	0.453321580961013
DTX3L	Other	0.34239275153392	0.235570386615774	0.338077269521696	0.356695753527249	0.115978139542544	0.315938170836558
DTX4	Other	0.524135191327873	0.576653740697361	0.496376081839944	0.499511520378411	0.275559945235731	0.404590376551744
DTYMK	Other	-0.635999928472534	-0.682939641596455	-0.493397890324071	-0.592005608991062	0.452305361579821	0.47730927657994
DUOX1	Other	0.376253320750055	0.407169145205562	0.498414255654439	0.623418421368602	0.295230413390301	0.126088853806113
DUOX2	Other	-0.0444754089085593	-0.24390588423637	-0.0787630767650716	-0.309161236275969	-0.170748902917331	-0.113677389979181
DUOXA1	Other	-0.811652502837791	-0.7365307966526	-0.973755585399054	-0.650964751199237	-0.85101677887209	-0.858853063445175
DUOXA2	Other	-0.179076470109357	-0.268267324364512	-0.235810581627235	-0.427749154596414	-0.0282106041627441	-0.200946413479006
DUPD1	Other	0.560658853112385	0.765329119639326	0.575560057394282	0.559402634475449	0.697179773098389	0.630203019788151
DUS1L	Other	-0.0298527640326886	0.0235600813391486	-0.174931574947488	0.0434460622460213	0.148032133343873	-0.0525793054713522
DUS2	Other	1.32671881074175	1.38894974444858	1.33697733804045	1.37711344325414	1.35064755823044	1.3432000594058
DUS3L	Other	0.942432211672163	0.969782557560836	0.864896079730775	0.846224252516476	0.918082500139277	0.989166062761181
DUS4L	Other	-0.122330404909086	-0.0630189018158073	-0.00132045919856488	0.0900745315321643	0.291805695468662	0.130794291883707
DUSP1	Other	0.264331435477117	0.181581602858915	0.319671684012769	0.233150836665719	-0.000705188731986571	-0.0831456701287874
DUSP10	Other	0.283865657629175	0.494756276926902	0.241525368310188	0.307238890135037	0.226220955178111	0.41781943578393
DUSP11	Other	0.059459088953588	0.198454576351568	0.244811186444828	0.123712021742421	0.343614135698959	0.286154625111849
DUSP12	Other	-0.601541718540186	-0.547300043899122	-0.620064032660395	-0.526045533133729	-0.548055067123461	-0.229681116535154
DUSP13	Other	0.437414039504475	0.406205778778353	0.296477633688178	0.613555289839793	0.44330246977728	0.503582938040059
DUSP14	Other	-0.0285446054471397	-0.0582302593393444	-0.0911595141259252	-0.00751008794864077	0.0396035761661716	0.00240152278583403
DUSP15	Other	0.498251930877349	0.523481353263972	0.438480236393632	0.479954881434355	0.430308970860331	0.54003248370137
DUSP16	Other	0.376500226279407	0.295205990351598	0.341028981096626	0.40449222243422	0.262114658475508	0.204195583145569
DUSP18	Other	-0.061666565913667	0.0334967846111944	0.145794968637086	0.0615344538093301	0.00452749392959464	-0.0346001501340481
DUSP19	Other	0.481412877264865	0.230633995135837	0.407837139196294	0.359297977087369	0.31083708719845	0.392292788182157
DUSP2	Other	0.169275467063959	0.0266411886380656	0.0296114047396857	0.109019555397037	-0.118083069479676	-0.0112127755011244
DUSP21	Nonessential	0.0560140874276703	-0.0349855169373493	0.170184671403581	-0.000963421425510251	-0.111711347437556	0.237442847227885
DUSP22	Other	0.28772418863821	0.348954400908458	0.501889704542884	0.381252998404151	0.350652656273714	0.345674536882194
DUSP23	Other	0.337996008263106	0.344768332208452	0.399799435093278	0.367515541389589	0.105686112382019	0.224130923466487
DUSP26	Other	-0.161297973225229	-0.142790175928544	-0.0641812058511182	-0.108119655434545	-0.274530886308777	-0.253115726559405
DUSP27	Other	-0.467932707839489	-0.448017976776792	-0.498233523018947	-0.361394510208494	-0.487194002398361	-0.495817025464793
DUSP28	Other	-0.927397844317638	-0.865117103400784	-0.675910152945999	-0.816723429800529	-0.898958258816145	-0.905060405417036
DUSP3	Other	-0.410518719583036	-0.641352536966613	-0.489570375477525	-0.605594741660277	-0.495240852488338	-0.661831667550858
DUSP4	Other	0.29246794627994	0.432955769215654	0.479883731004143	0.346915975991829	0.403891594597558	0.37475132420509
DUSP5	Other	0.195009574194487	0.245675297080406	0.241132274925388	0.162060479572393	0.328622017328223	0.239861037578606
DUSP6	Other	0.648358598038477	0.474498950583913	0.530104123723127	0.484429039099971	0.475024438047016	0.38885392321926
DUSP7	Other	0.0807549134434993	0.154524752046136	0.0550260677687425	0.0319336359752731	-0.0399555902101296	0.069316060887829
DUSP8	Other	-0.266171493111739	-0.100517358179736	-0.149343394906475	-0.250916083778481	-0.220028009110519	-0.288005372945493
DUSP9	Other	0.465175032259305	0.320498787873799	0.465257305460636	0.53361413306938	0.280958825017462	0.0726894359976207
DUT	Other	-1.51543452153957	-1.51138253098585	-1.50680103068318	-1.6059569857825	-0.382208338178862	-0.566711628987518
DUX4L1	Other	0.755823050745539	0.71436981577023	0.856749166528363	0.690197595255033	2.42225822303072	2.24806301993159
DUX4L3	Other	0.755823050745539	0.71436981577023	0.856749166528363	0.690197595255033	2.42225822303072	2.24806301993159
DUX4L4	Other	0.670122183811243	0.478305040902509	0.60967326042605	0.485652471816797	2.3022661064552	2.11719930312229
DUX4L7	Nonessential	0.670122183811243	0.478305040902509	0.60967326042605	0.485652471816797	2.3022661064552	2.11719930312229
DUXA	Nonessential	0.420002151977398	0.469847746175145	0.45891828915043	0.545070746513193	0.723261219871439	0.691293127136625
DVL1	Other	0.251857723454506	0.398557359618525	0.223330352891095	0.0629295230760291	0.157519946486136	0.336153492155877
DVL2	Other	0.336000618178495	0.383768211587165	0.491023769613364	0.439422155054928	0.353321338723702	0.416107064536901
DVL3	Other	0.481946971806116	0.575287412746529	0.519232204421851	0.334296810235988	0.338715022249975	0.496041349500997
DXO	Other	-0.25164099830686	-0.0254007617072292	-0.182354623705743	-0.167192538552495	-0.142909503224302	0.0931754072899287
DYDC1	Other	0.20204127123108	0.169163527487364	0.248479165343592	0.288841534529848	0.33293234956531	0.22150062051987
DYDC2	Other	0.882312281197194	0.828584600332647	0.95890210120975	0.956352125042203	0.662144457419057	0.735625196824656
DYM	Other	0.117390331852282	-0.0756175096944519	-0.0213077076927199	-0.0216391452072609	-0.0332222612032677	0.274974639314556
DYNAP	Other	0.74198388963385	0.993996072820743	0.727585343185326	0.790607180681386	0.637991777927813	0.640684260056875
DYNC1H1	Essential	-1.21951156252662	-1.31729663439979	-1.46414250897604	-1.33737125655544	-0.519241929064469	-0.629926568080779
DYNC1I1	Other	0.775044682571824	0.782694319652063	0.79751041915216	0.608093581929421	0.578999922105081	0.484506871499892
DYNC1I2	Essential	-0.833213302247122	-0.83703984839423	-0.717882845932255	-0.645027318490502	0.0946356390063727	0.0686907860433281
DYNC1LI1	Other	0.522850965794763	0.51717583772821	0.479089788945643	0.611369010547169	0.295321160117239	0.187706852883038
DYNC1LI2	Other	0.873056353278712	0.895016257868336	0.891054321382735	0.934210908753765	0.750960759372679	0.756925552091652
DYNC2H1	Other	1.26951896951157	1.34172873572246	1.38465542015088	1.3660106295852	1.19231975923703	1.08921113044925
DYNC2LI1	Other	0.531627520964371	0.630643991416721	0.640106428926456	0.560724893546252	0.752216259385573	0.536385039128464
DYNLL1	Other	-0.360762319737969	-0.258261135156291	-0.421144359405691	-0.332762356926515	-0.0738123324748669	-0.163265789469275
DYNLL2	Other	0.326997176249431	0.119296236724243	0.218954737553326	0.249284848660424	-0.0195190844875547	-0.0934740138652731
DYNLRB1	Other	-0.563737656454659	-0.45129974053097	-0.555248126305571	-0.510680085322205	0.82608002460963	0.857567800456484
DYNLRB2	Other	-0.665366687213518	-0.537664728503587	-0.671584708721147	-0.506660976244175	-0.755701351148694	-0.894528456801094
DYNLT1	Other	-0.167961250813005	0.162048648915016	-0.111400367928637	0.138097773222715	-0.0309339930636123	0.0484006647029569
DYNLT3	Other	-0.115318126146089	0.0139936972092826	-0.0352321676413869	0.00889612658154941	-0.0761793164482996	-0.141472174750891
DYRK1A	Other	0.0999685991196922	-0.0866368079498119	-0.115702164202116	-0.182955975105519	0.0826793218067676	-0.0448739648471016
DYRK1B	Other	-0.444573921207959	-0.253548389068432	-0.241338817645647	-0.131417203637008	-0.355780637663538	-0.194827875172383
DYRK2	Other	0.0466049908502104	0.00191442075356068	0.17256632301702	0.0497055481943843	0.147714346988299	0.268015461824131
DYRK3	Other	0.792852846546159	0.691689910323914	0.731239653818167	0.651503042360576	0.630635584149423	0.489642935502791
DYRK4	Other	0.942174198028054	1.01887273082547	0.992577886760524	0.953706544904475	0.782204624944157	0.807976886229403
DYSF	Other	0.0128349784995247	0.0162479335326257	-0.0340924099961635	-0.0420190014403901	-0.129206224614962	-0.172091042419332
DYTN	Other	1.09879371216167	1.06884644807064	1.04356045859865	1.15975893331002	0.946936324315831	1.12596938362289
DYX1C1	Other	0.427648520592114	0.436614530651636	0.497649789517493	0.36875497956675	0.48211684395835	0.529393999740768
DZANK1	Other	0.313119194121931	0.219458978775438	0.367920821100952	0.125774772967671	0.0326491553464339	0.141812592021045
DZIP1	Other	0.893381186432028	0.867480201294934	0.862668046751569	0.878404354479602	0.60766418545216	0.692401127501846
DZIP1L	Other	0.668124671736693	0.606437451471136	0.626760901705407	0.624258513849417	0.384542792277819	0.594483682160872
DZIP3	Other	1.4574281416672	1.4555742496704	1.52687003925321	1.38391307542225	1.45497516299463	1.47207520709412
E2F1	Other	-0.134036893701642	-0.0279668026478408	-0.0251452568526234	-0.0612055004176034	0.046503229745718	0.220942439792707
E2F2	Other	0.266835310045949	0.0662725713146789	0.299560168470639	0.276623921683873	0.134749387207919	0.193703829532743
E2F3	Other	0.0416664844650908	0.0217581063657599	0.00630943617297889	-0.00360323541315601	0.182593501783868	-0.0576869910364728
